採樣分區,縣市,測站名稱,水體分類等級,採樣日期,測站編號,卡爾森指數,採樣深度,氣溫,水溫,酸鹼值,導電度,溶氧(滴定法),溶氧(電極法),溶氧飽和度,透明度,葉綠素a,總磷,正磷酸鹽,濁度,懸浮固體,化學需氧量,氨氮,總硬度,總鹼度,硝酸鹽氮,亞硝酸鹽氮,總有機碳,有機氮,總凱氏氮,備註
,,,,,,,m,℃,℃,,μmho/cm25℃,mg/L,mg/L,%,m,μg/L,mg/L,mg/L,NTU,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L
石門水庫,桃園市,石門水庫四,甲,2018/4/11 上午 10:00:00,2099,44,0.5,25.1,21.6,8.95,206,--,10.5,122.3,1.8,2.2,0.013,--,2.3,3.2,4.1,<0.01,--,--,--,--,0.96,--,--
石門水庫,桃園市,石門水庫四,甲,2018/3/7 上午 10:57:00,2099,47,0.5,22.0,19.0,8.60,196,--,10.1,109.2,2.1,5.5,0.017,--,2.6,1.7,6.6,0.02,--,--,--,--,--,--,--
石門水庫,桃園市,石門水庫四,甲,2018/2/6 上午 10:23:00,2099,44,0.5,11.5,15.5,7.97,193,--,8.9,89.2,1.8,2.2,0.015,--,9.1,4.2,<4.0,0.02,--,--,--,--,--,--,--
石門水庫,桃園市,石門水庫四,甲,2018/1/10 上午 10:34:00,2099,43,0.5,16.0,17.6,8.07,195,--,9.0,95.3,2.6,3.3,0.012,--,2.6,1.7,<4.0,0.04,--,--,--,--,--,--,--
石門水庫,桃園市,石門水庫五,甲,2018/12/7 上午 09:34:00,2100,45,0.5,19.4,21.4,8.10,200,--,8.1,93.4,2.4,4.9,0.014,--,1.0,2.0,4.6,0.02,--,--,--,--,0.81,--,--
石門水庫,桃園市,石門水庫五,甲,2018/11/9 上午 09:27:00,2100,40,0.5,27.8,23.4,8.61,189,--,10.0,119.8,4.0,1.8,0.016,--,1.6,1.0,8.4,0.02,--,--,--,--,0.75,--,--
石門水庫,桃園市,石門水庫五,甲,2018/10/11 上午 09:31:00,2100,49,0.5,22.1,24.2,8.47,206,--,8.2,99.2,2.0,6.1,0.024,--,1.3,2.4,4.7,0.02,--,--,--,--,1.04,--,--
石門水庫,桃園市,石門水庫五,甲,2018/9/6 上午 09:35:00,2100,50,0.5,32.3,28.5,8.84,223,--,9.0,119.6,2.2,6.7,0.029,--,1.7,2.2,5.8,0.05,--,--,--,--,1.14,--,--
石門水庫,桃園市,石門水庫五,甲,2018/8/1 上午 09:33:00,2100,46,0.5,30.1,29.8,8.88,223,--,9.0,122.7,1.4,1.4,0.024,--,1.3,1.8,8.3,0.02,--,--,--,--,1.01,--,--
石門水庫,桃園市,石門水庫五,甲,2018/7/6 上午 09:27:00,2100,42,0.5,30.4,27.1,7.68,246,--,5.9,76.4,0.6,0.6,0.008,--,12,6.4,4.8,0.03,--,--,--,--,0.55,--,--
石門水庫,桃園市,石門水庫五,甲,2018/6/8 上午 09:28:00,2100,47,0.5,32.5,29.7,8.59,259,--,7.4,100.4,1.0,0.8,0.027,--,6.7,6.0,<4.0,0.02,--,--,--,--,0.87,--,--
石門水庫,桃園市,石門水庫五,甲,2018/5/11 上午 09:23:00,2100,37,0.5,25.8,24.9,8.84,227,--,9.0,112.1,1.6,1.5,0.004,--,2.5,3.6,9.0,0.04,--,--,--,--,1.34,--,--
石門水庫,桃園市,石門水庫五,甲,2018/4/11 上午 09:44:00,2100,42,0.5,24.8,21.8,8.92,209,--,10.2,119.7,1.6,4.1,0.005,--,2.0,2.4,4.1,0.03,--,--,--,--,0.94,--,--
石門水庫,桃園市,石門水庫五,甲,2018/3/7 上午 10:31:00,2100,45,0.5,19.5,19.1,8.55,204,--,10.1,109.8,2.1,5.0,0.012,--,5.2,2.0,7.6,0.03,--,--,--,--,--,--,--
石門水庫,桃園市,石門水庫五,甲,2018/2/6 上午 10:04:00,2100,47,0.5,11.5,15.4,7.98,195,--,8.8,88.8,1.2,2.5,0.015,--,6.4,3.8,<4.0,0.02,--,--,--,--,--,--,--
石門水庫,桃園市,石門水庫五,甲,2018/1/10 上午 10:20:00,2100,45,0.5,15.5,17.6,8.06,198,--,8.6,91.6,2.4,2.7,0.022,--,1.9,1.8,4.1,0.04,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫一,甲,2018/12/7 上午 08:57:00,2101,46,0.5,19.7,21.7,8.34,326,--,8.7,99.2,2.6,5.6,0.016,--,1.5,5.8,6.4,0.02,--,--,--,--,0.88,--,--
寶山水庫,新竹縣,寶山水庫一,甲,2018/11/9 上午 08:55:00,2101,47,0.5,25.2,23.8,8.37,298,--,8.6,103.4,1.8,2.8,0.020,--,2.2,1.6,7.2,0.03,--,--,--,--,0.93,--,--
寶山水庫,新竹縣,寶山水庫一,甲,2018/10/5 上午 08:50:00,2101,50,0.5,26.2,25.0,8.17,273,--,6.4,78.6,1.6,5.6,0.022,--,2.7,4.1,7.3,0.04,--,--,--,--,1.23,--,--
寶山水庫,新竹縣,寶山水庫一,甲,2018/9/5 上午 09:09:00,2101,53,0.5,32.2,30.1,8.74,327,--,9.1,126.9,1.2,5.3,0.030,--,2.5,3.5,<4.0,0.03,--,--,--,--,1.82,--,--
寶山水庫,新竹縣,寶山水庫一,甲,2018/8/9 上午 08:55:00,2101,44,0.5,30.7,30.9,8.70,275,--,8.6,118.0,2.0,1.1,0.023,--,2.4,1.0,4.9,0.05,--,--,--,--,1.38,--,--
寶山水庫,新竹縣,寶山水庫一,甲,2018/7/5 上午 09:21:00,2101,44,0.5,29.1,28.7,8.67,285,--,8.2,108.0,1.8,2.2,0.015,--,3.0,4.6,6.8,0.04,--,--,--,--,1.66,--,--
寶山水庫,新竹縣,寶山水庫一,甲,2018/6/7 上午 09:19:00,2101,41,0.5,31.1,30.6,8.67,302,--,8.1,110.7,2.0,0.7,0.019,--,3.3,2.8,<4.0,<0.01,--,--,--,--,1.52,--,--
寶山水庫,新竹縣,寶山水庫一,甲,2018/5/14 上午 09:02:00,2101,41,0.5,28.3,27.4,8.74,300,--,9.8,125.3,1.6,0.6,0.016,--,1.7,3.2,9.8,0.02,--,--,--,--,1.86,--,--
寶山水庫,新竹縣,寶山水庫一,甲,2018/4/13 上午 09:06:00,2101,43,0.5,26.7,24.8,8.44,308,--,9.8,120.0,2.2,3.2,0.010,--,2.2,4.3,7.2,0.02,--,--,--,--,1.23,--,--
寶山水庫,新竹縣,寶山水庫一,甲,2018/3/7 上午 08:43:00,2101,40,0.5,19.2,18.8,8.10,301,--,9.2,99.7,2.9,2.1,0.011,--,2.4,1.2,4.4,0.02,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫一,甲,2018/2/6 上午 08:50:00,2101,50,0.5,11.3,13.3,7.93,299,--,9.8,92.9,2.0,8.5,0.022,--,5.2,3.6,4.4,0.03,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫一,甲,2018/1/10 上午 09:23:00,2101,56,0.5,17.3,16.3,7.59,307,--,8.8,90.5,1.2,3.9,0.083,--,27,19.8,7.3,0.05,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2018/12/7 上午 09:12:00,2102,50,0.5,19.4,21.6,8.36,302,--,8.7,100.2,1.6,9.8,0.016,--,2.3,4.0,7.0,0.02,--,--,--,--,1.11,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2018/11/9 上午 09:08:00,2102,51,0.5,25.5,23.6,8.35,285,--,9.8,116.5,1.6,4.2,0.033,--,1.9,2.6,7.8,0.04,--,--,--,--,1.15,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2018/10/5 上午 09:03:00,2102,47,0.5,26.2,25.1,8.17,272,--,6.6,81.4,2.0,7.1,0.014,--,2.8,3.3,<4.0,0.03,--,--,--,--,1.14,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2018/9/5 上午 09:25:00,2102,51,0.5,32.4,30.1,8.78,267,--,9.3,124.6,1.4,5.0,0.026,--,2.1,3.6,7.6,0.01,--,--,--,--,1.97,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2018/8/9 上午 09:09:00,2102,44,0.5,31.0,30.9,8.76,273,--,9.1,124.2,2.2,1.6,0.021,--,1.9,2.1,5.9,0.05,--,--,--,--,1.47,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2018/7/5 上午 09:33:00,2102,44,0.5,29.2,28.5,8.59,284,--,7.9,105.1,1.6,2.3,0.011,--,3.4,5.2,7.2,0.03,--,--,--,--,1.23,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2018/6/7 上午 09:32:00,2102,43,0.5,31.3,30.5,8.76,307,--,9.1,123.8,2.6,1.6,0.021,--,2.6,2.8,7.1,<0.01,--,--,--,--,1.48,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2018/5/14 上午 09:14:00,2102,32,0.5,28.6,27.7,8.77,297,--,9.7,125.6,2.4,0.5,0.004,--,1.5,2.6,9.5,0.01,--,--,--,--,1.60,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2018/4/13 上午 09:22:00,2102,46,0.5,27.0,24.7,8.64,301,--,10.8,131.6,1.8,3.3,0.017,--,2.6,2.4,7.7,0.02,--,--,--,--,1.36,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2018/3/7 上午 09:02:00,2102,39,0.5,19.4,18.9,8.36,292,--,9.5,101.3,2.9,4.1,0.005,--,2.9,1.8,4.2,0.02,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2018/2/6 上午 09:13:00,2102,46,0.5,11.5,13.8,7.78,301,--,8.9,89.1,2.6,4.8,0.018,--,4.7,3.4,<4.0,0.02,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2018/1/10 上午 09:58:00,2102,42,0.5,17.5,16.8,7.65,322,--,8.0,84.4,1.2,5.7,0.003,--,7.4,6.0,6.7,0.04,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2018/12/7 上午 09:23:00,2103,50,0.5,20.5,21.9,8.38,292,--,9.0,104.1,1.7,7.1,0.020,--,2.4,4.0,7.1,0.02,--,--,--,--,1.23,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2018/11/9 上午 09:19:00,2103,51,0.5,26.0,24.1,8.50,284,--,8.9,108.7,2.0,6.5,0.030,--,2.5,2.6,8.7,0.02,--,--,--,--,1.25,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2018/10/5 上午 09:14:00,2103,50,0.5,26.4,25.2,7.94,268,--,6.2,76.8,1.4,5.2,0.021,--,2.5,3.8,7.3,0.04,--,--,--,--,1.31,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2018/9/5 上午 09:39:00,2103,52,0.5,32.7,30.5,8.53,268,--,8.2,111.7,1.2,5.2,0.028,--,2.6,2.4,6.7,0.03,--,--,--,--,1.80,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2018/8/9 上午 09:25:00,2103,43,0.5,31.2,31.1,8.60,276,--,8.4,116.5,2.4,1.1,0.026,--,1.9,1.4,4.7,0.02,--,--,--,--,1.50,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2018/7/5 上午 09:45:00,2103,45,0.5,29.1,28.5,8.39,291,--,6.9,91.5,1.4,3.4,0.010,--,3.4,4.8,7.4,0.02,--,--,--,--,1.31,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2018/6/7 上午 09:44:00,2103,40,0.5,31.6,30.9,8.79,291,--,8.9,121.7,2.0,0.4,0.023,--,2.5,3.4,7.2,<0.01,--,--,--,--,1.64,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2018/5/14 上午 09:26:00,2103,26,0.5,28.9,27.9,8.75,292,--,9.2,119.6,2.0,0.5,<0.002,--,1.2,3.0,9.2,0.02,--,--,--,--,1.80,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2018/4/13 上午 09:37:00,2103,40,0.5,27.4,25.2,8.68,292,--,10.8,132.5,1.8,2.2,0.006,--,2.4,2.4,7.2,0.03,--,--,--,--,1.62,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2018/3/7 上午 09:19:00,2103,45,0.5,19.7,19.5,8.40,289,--,9.9,107.8,2.5,4.4,0.016,--,3.0,2.0,7.2,0.02,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2018/2/6 上午 09:30:00,2103,48,0.5,12.0,13.6,8.07,307,--,8.8,84.8,2.9,6.4,0.025,--,6.0,3.6,6.8,0.03,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2018/1/10 上午 10:21:00,2103,52,0.5,17.5,16.8,8.12,318,--,8.3,85.3,1.6,7.5,0.028,--,3.9,4.0,5.1,0.04,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/12/7 上午 09:34:00,2104,51,0.5,23.5,21.6,8.36,294,--,8.7,99.7,1.8,7.0,0.029,--,2.1,2.0,<4.0,0.01,--,--,--,--,1.10,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/12/7 上午 09:34:00,2104,--,17.5,23.6,21.2,8.12,302,--,7.4,84.5,--,5.5,0.047,--,2.5,2.2,6.6,0.02,--,--,--,--,0.97,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/12/7 上午 09:34:00,2104,--,9.2,23.5,21.2,8.30,300,--,8.3,94.8,--,7.1,0.041,--,2.3,2.2,<4.0,0.01,--,--,--,--,1.09,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/11/9 上午 09:32:00,2104,41,0.5,26.2,23.9,8.62,283,--,9.7,116.5,1.6,2.8,0.006,--,1.5,2.4,5.7,0.01,--,--,--,--,1.05,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/11/9 上午 09:32:00,2104,--,17.5,26.2,21.6,7.85,292,--,6.4,73.9,--,1.2,0.011,--,2.2,2.5,7.3,0.01,--,--,--,--,0.98,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/11/9 上午 09:32:00,2104,--,9.2,26.2,22.5,8.11,289,--,7.4,86.2,--,3.0,0.006,--,2.3,2.0,8.0,0.02,--,--,--,--,1.09,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/10/5 上午 09:28:00,2104,49,0.5,27.1,25.1,8.15,271,--,6.7,83.2,1.8,8.6,0.016,--,2.2,2.9,7.8,0.03,--,--,--,--,1.25,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/10/5 上午 09:28:00,2104,--,18.5,27.7,24.6,7.90,277,--,5.6,68.7,--,2.5,0.023,--,2.8,4.8,7.3,0.10,--,--,--,--,0.99,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/10/5 上午 09:28:00,2104,--,9.8,27.3,25.1,8.09,272,--,6.7,82.7,--,4.0,0.021,--,2.3,3.2,8.4,0.03,--,--,--,--,1.18,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/9/5 上午 09:51:00,2104,50,0.5,33.1,30.1,8.76,265,--,9.4,126.7,1.8,5.1,0.030,--,3.0,2.2,4.3,0.02,--,--,--,--,1.60,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/9/5 上午 09:51:00,2104,--,10.1,33.1,28.0,7.68,258,--,4.0,58.2,--,4.3,0.035,--,4.0,4.1,4.3,<0.01,--,--,--,--,1.26,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/9/5 上午 09:51:00,2104,--,19.2,33.2,26.9,7.57,262,--,3.0,46.1,--,3.4,0.033,--,3.5,4.0,4.6,0.02,--,--,--,--,1.20,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/8/9 上午 09:38:00,2104,44,0.5,31.5,31.2,8.74,273,--,9.0,123.8,2.4,1.2,0.027,--,1.3,1.8,8.1,0.03,--,--,--,--,1.48,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/8/9 上午 09:38:00,2104,--,18.8,31.6,26.4,7.65,299,--,0.8,9.5,--,1.8,0.020,--,2.0,1.6,<4.0,0.10,--,--,--,--,1.14,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/8/9 上午 09:38:00,2104,--,9.9,31.5,28.7,7.85,293,--,1.3,20.1,--,0.9,0.024,--,2.1,2.4,6.7,0.05,--,--,--,--,1.22,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/7/5 上午 09:55:00,2104,42,0.5,29.2,28.4,8.64,286,--,7.8,103.1,1.8,2.4,0.009,--,1.6,3.4,7.1,0.03,--,--,--,--,1.38,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/7/5 上午 09:55:00,2104,--,17.8,29.2,24.4,7.61,332,--,0.8,9.2,--,1.9,0.015,--,2.4,3.0,7.5,0.07,--,--,--,--,1.41,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/7/5 上午 09:55:00,2104,--,9.4,29.2,27.6,8.08,296,--,3.5,45.6,--,1.7,0.013,--,1.3,2.2,6.9,0.04,--,--,--,--,1.15,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/6/7 上午 09:56:00,2104,45,0.5,31.8,30.9,8.80,291,--,9.3,126.3,2.2,1.7,0.023,--,1.6,2.8,8.9,<0.01,--,--,--,--,1.55,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/6/7 上午 09:56:00,2104,--,16.4,31.9,20.9,7.43,310,--,0.6,6.4,--,0.8,0.029,--,3.0,2.8,4.8,0.05,--,--,--,--,1.26,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/6/7 上午 09:56:00,2104,--,8.7,31.9,25.0,7.72,329,--,1.6,19.3,--,0.8,0.018,--,2.1,3.4,<4.0,0.04,--,--,--,--,1.09,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/5/14 上午 09:38:00,2104,39,0.5,29.1,27.7,8.80,298,--,9.8,126.6,2.0,1.1,0.009,--,1.4,3.1,9.5,<0.01,--,--,--,--,1.88,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/5/14 上午 09:38:00,2104,--,10.0,29.2,21.5,8.03,325,--,9.3,103.5,--,0.6,0.012,--,1.3,2.5,8.4,0.02,--,--,--,--,1.09,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/5/14 上午 09:38:00,2104,--,19.0,29.2,19.3,7.69,312,--,8.7,100.4,--,0.5,0.008,--,1.1,3.2,8.2,0.02,--,--,--,--,1.02,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/4/13 上午 09:50:00,2104,45,0.5,28.0,25.2,8.68,297,--,10.9,134.3,2.2,3.4,0.015,--,2.0,3.6,6.7,<0.01,--,--,--,--,1.59,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/4/13 上午 09:50:00,2104,--,10.2,28.1,20.9,8.27,306,--,9.6,109.1,--,1.6,0.011,--,1.5,2.8,4.8,0.03,--,--,--,--,0.99,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/4/13 上午 09:50:00,2104,--,19.3,28.3,18.2,8.20,301,--,8.6,92.6,--,1.1,0.022,--,1.3,2.5,4.2,0.02,--,--,--,--,1.11,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/3/7 上午 09:34:00,2104,46,0.5,19.7,19.2,8.40,290,--,9.7,105.7,2.9,5.4,0.020,--,2.4,1.1,7.2,0.02,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/3/7 上午 09:47:00,2104,--,10.0,19.8,16.2,8.33,291,--,8.4,85.2,--,9.6,0.016,--,2.2,1.5,6.0,0.03,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/3/7 上午 09:59:00,2104,--,19.0,19.6,14.6,7.92,295,--,7.8,77.2,--,7.0,0.044,--,2.7,1.7,7.4,0.02,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/2/6 上午 09:45:00,2104,48,0.5,12.1,13.7,8.08,302,--,9.3,89.9,2.5,5.2,0.027,--,6.1,3.4,4.2,0.02,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/2/6 上午 09:55:00,2104,--,15.0,12.0,13.4,8.07,302,--,8.8,84.2,--,4.9,0.021,--,5.5,3.4,<4.0,0.03,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/2/6 上午 10:07:00,2104,--,29.0,12.0,13.3,8.09,302,--,8.5,81.3,--,4.3,0.028,--,3.6,3.6,4.0,0.03,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/1/10 上午 10:39:00,2104,53,0.5,17.1,17.0,8.07,312,--,7.9,81.3,1.3,6.6,0.034,--,7.0,5.8,7.9,0.04,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/1/10 上午 11:16:00,2104,--,18.0,17.0,16.5,8.18,314,--,6.4,66.1,--,11.2,0.181,--,80,99.2,14.7,0.05,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2018/1/10 上午 10:51:00,2104,--,9.5,17.1,16.6,8.24,318,--,6.8,70.0,--,6.9,0.035,--,11,7.7,9.5,0.05,--,--,--,--,--,--,--
太湖,金門縣,太湖,－,2018/10/30 上午 09:35:00,2105,69,0.5,23.4,21.6,8.52,400,--,7.2,82.3,0.4,100,0.045,--,23,18.2,45.4,0.05,--,--,--,--,--,--,--
太湖,金門縣,太湖,－,2018/8/16 上午 10:25:00,2105,58,0.5,34.4,32.6,9.02,388,--,8.0,110.7,0.6,35.4,0.012,--,14,11.0,49.7,0.04,--,--,--,--,--,--,--
太湖,金門縣,太湖,－,2018/5/22 上午 10:56:00,2105,64,0.5,31.4,30.2,9.88,401,--,13.1,175.4,0.4,65.2,0.021,--,38,29.2,33.1,0.02,--,--,--,--,--,--,--
太湖,金門縣,太湖,－,2018/2/6 上午 10:25:00,2105,75,0.5,9.2,10.1,8.27,479,--,11.4,99.5,0.3,72.1,0.149,--,27,24.8,60.4,<0.01,--,--,--,--,--,--,--
榮湖,金門縣,榮湖,－,2018/10/29 下午 01:45:00,2106,58,0.5,26.2,24.1,9.17,532,--,11.1,132.5,0.4,68.6,0.005,--,13,14.7,35.5,0.04,--,--,--,--,--,--,--
榮湖,金門縣,榮湖,－,2018/8/15 下午 01:50:00,2106,61,0.5,32.5,33.7,9.53,2190,--,10.2,143.4,0.4,51.2,0.012,--,14,17.2,71.1,0.04,--,--,--,--,--,--,--
榮湖,金門縣,榮湖,－,2018/5/21 下午 01:50:00,2106,65,0.5,30.9,31.9,9.40,972,--,11.7,162.8,0.4,97.1,0.017,--,31,34.8,26.6,0.07,--,--,--,--,--,--,--
榮湖,金門縣,榮湖,－,2018/2/5 上午 11:53:00,2106,72,0.5,7.5,8.9,8.48,1020,--,11.5,98.0,0.4,54.4,0.107,--,17,21.0,60.0,0.01,--,--,--,--,--,--,--
田浦,金門縣,田浦,－,2018/10/30 上午 11:15:00,2107,71,0.5,24.2,21.2,8.62,381,--,9.5,106.4,0.4,83.1,0.076,--,29,22.3,50.4,0.04,--,--,--,--,--,--,--
田浦,金門縣,田浦,－,2018/8/16 下午 01:15:00,2107,64,0.5,34.6,32.4,9.38,430,--,9.1,126.6,0.6,88.4,0.023,--,38,34.0,86.1,0.05,--,--,--,--,--,--,--
田浦,金門縣,田浦,－,2018/5/22 下午 01:15:00,2107,69,0.5,33.2,32.0,9.75,438,--,12.3,169.3,0.4,157,0.030,--,38,37.0,18.2,0.04,--,--,--,--,--,--,--
田浦,金門縣,田浦,－,2018/2/6 下午 01:13:00,2107,75,0.5,7.6,9.4,8.33,534,--,12.3,106.0,0.3,85.7,0.134,--,29,26.5,46.3,0.03,--,--,--,--,--,--,--
擎天,金門縣,擎天,－,2018/10/30 上午 08:46:00,2108,61,0.5,23.1,22.5,7.70,288,--,5.9,68.5,1.0,34.5,0.041,--,6.0,7.7,22.8,0.05,--,--,--,--,--,--,--
擎天,金門縣,擎天,－,2018/8/16 上午 09:25:00,2108,51,0.5,34.2,31.7,8.76,315,--,6.4,88.4,0.8,16.8,0.007,--,8.3,16.8,40.2,0.02,--,--,--,--,--,--,--
擎天,金門縣,擎天,－,2018/5/22 上午 10:00:00,2108,59,0.5,30.9,31.1,9.81,294,--,11.9,161.1,0.6,60.2,0.010,--,36,11.8,24.1,0.01,--,--,--,--,--,--,--
擎天,金門縣,擎天,－,2018/2/6 上午 09:24:00,2108,67,0.5,9.2,10.1,8.71,399,--,12.2,106.4,0.8,62.3,0.079,--,8.2,13.1,29.6,<0.01,--,--,--,--,--,--,--
西湖,金門縣,西湖,－,2018/10/31 上午 09:36:00,2109,77,0.5,24.3,19.6,8.78,1230,--,8.2,89.7,0.2,227,0.066,--,75,59.0,78.3,0.05,--,--,--,--,--,--,--
西湖,金門縣,西湖,－,2018/8/17 上午 10:10:00,2109,68,0.5,30.2,32.1,9.00,1190,--,4.7,65.6,0.2,156,0.013,--,50,43.5,79.6,0.07,--,--,--,--,--,--,--
西湖,金門縣,西湖,－,2018/5/23 上午 10:05:00,2109,65,0.5,31.8,31.5,9.47,603,--,6.7,91.6,0.4,45.9,0.031,--,18,19.5,49.5,0.14,--,--,--,--,--,--,--
西湖,金門縣,西湖,－,2018/2/7 上午 10:08:00,2109,69,0.5,8.5,8.1,8.36,1200,--,11.8,98.2,0.3,18.5,0.100,--,20,12.9,46.7,0.90,--,--,--,--,--,--,--
蓮湖,金門縣,蓮湖,－,2018/10/31 上午 07:55:00,2110,65,0.5,23.4,20.6,8.27,570,--,6.9,77.4,0.6,36.2,0.057,--,15,17.3,26.7,0.21,--,--,--,--,--,--,--
蓮湖,金門縣,蓮湖,－,2018/8/17 上午 08:30:00,2110,58,0.5,29.1,31.9,8.58,522,--,8.0,111.3,0.6,22.7,0.016,--,15,16.5,38.1,0.08,--,--,--,--,--,--,--
蓮湖,金門縣,蓮湖,－,2018/5/23 上午 08:25:00,2110,59,0.5,29.3,30.1,8.98,361,--,10.4,139.4,0.8,31.6,0.021,--,17,15.6,28.4,0.08,--,--,--,--,--,--,--
蓮湖,金門縣,蓮湖,－,2018/2/7 上午 08:31:00,2110,68,0.5,8.1,9.9,8.13,717,--,11.3,98.8,0.4,40.0,0.070,--,7.9,10.4,26.0,5.30,--,--,--,--,--,--,--
菱湖,金門縣,菱湖,－,2018/10/31 上午 08:45:00,2111,69,0.5,23.7,21.2,7.93,533,--,6.2,69.9,0.6,64.5,0.080,--,20,18.8,37.5,0.05,--,--,--,--,--,--,--
菱湖,金門縣,菱湖,－,2018/8/17 上午 09:20:00,2111,58,0.5,29.7,32.0,9.03,511,--,8.1,112.5,0.4,27.9,0.010,--,13,13.5,36.9,0.04,--,--,--,--,--,--,--
菱湖,金門縣,菱湖,－,2018/5/23 上午 09:15:00,2111,64,0.5,31.4,30.6,9.70,448,--,10.1,135.1,0.4,76.1,0.017,--,9.2,18.5,43.5,0.06,--,--,--,--,--,--,--
菱湖,金門縣,菱湖,－,2018/2/7 上午 09:19:00,2111,75,0.5,8.3,9.7,8.52,1010,--,11.6,100.6,0.4,90.7,0.150,--,12,15.2,38.7,0.22,--,--,--,--,--,--,--
山西,金門縣,山西,－,2018/10/30 下午 12:05:00,2113,64,0.5,24.1,22.8,7.95,362,--,7.3,84.5,0.6,32.7,0.045,--,11,14.0,35.2,0.04,--,--,--,--,--,--,--
山西,金門縣,山西,－,2018/8/16 下午 02:15:00,2113,60,0.5,34.7,34.5,9.51,421,--,10.7,155.2,0.8,44.9,0.024,--,14,18.0,37.7,0.08,--,--,--,--,--,--,--
山西,金門縣,山西,－,2018/5/22 下午 02:15:00,2113,55,0.5,32.7,32.7,8.99,412,--,9.9,138.4,1.0,13.5,0.024,--,6.2,12.9,35.3,0.02,--,--,--,--,--,--,--
