採樣分區,縣市,測站名稱,水體分類等級,採樣日期,測站編號,卡爾森指數,採樣深度,氣溫,水溫,酸鹼值,導電度,溶氧(滴定法),溶氧(電極法),溶氧飽和度,透明度,葉綠素a,總磷,正磷酸鹽,濁度,懸浮固體,化學需氧量,氨氮,總硬度,總鹼度,硝酸鹽氮,亞硝酸鹽氮,總有機碳,有機氮,總凱氏氮,備註
,,,,,,,m,℃,℃,,μmho/cm25℃,mg/L,mg/L,%,m,μg/L,mg/L,mg/L,NTU,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L
德基水庫,臺中市,德基水庫二,甲,2017/3/2 上午 10:08:00,2144,--,39.2,12.4,14.7,8.2,245,--,7.6,88.5,--,0.5,0.010,--,1.6,1.5,4.8,0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫二,甲,2017/3/2 上午 10:08:00,2144,--,77.5,12.4,15.1,8.1,259,--,7.1,83.0,--,0.4,0.020,--,2.6,2.0,4.4,0.03,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫二,甲,2017/2/9 上午 09:46:00,2144,38,0.5,14.6,15.4,8.2,262,--,8.2,96.8,4.8,2.9,0.008,--,1.2,1.6,4.8,0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫二,甲,2017/2/9 上午 10:00:00,2144,--,47.4,14.6,14.9,8.1,264,--,8.0,94.4,--,2.9,0.009,--,1.5,1.1,4.3,0.02,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫二,甲,2017/2/9 上午 10:15:00,2144,--,93.8,14.6,15.0,8.0,277,--,7.3,86.2,--,1.3,0.022,--,1.6,1.3,<4.0,0.02,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫二,甲,2017/1/10 上午 09:50:00,2144,38,0.5,13.2,15.3,8.0,245,--,9.0,95.2,3.6,1.6,0.009,--,0.65,1.6,<4.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫二,甲,2017/1/10 上午 10:03:00,2144,--,38.0,13.9,16.3,8.1,246,--,8.8,94.8,--,1.1,0.007,--,0.50,<1.0,<4.0,0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫二,甲,2017/1/10 上午 09:50:00,2144,--,75.0,13.9,16.2,8.1,247,--,8.8,94.5,--,0.5,0.020,--,0.80,1.4,6.3,0.02,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫三,甲,2017/12/19 上午 10:03:00,2145,43,0.5,13.2,15.3,8.2,245,--,7.6,89.5,3.2,3.4,0.015,--,0.80,1.6,<4.0,0.04,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫三,甲,2017/12/19 上午 10:03:00,2145,--,27.4,13.2,15.8,8.1,243,--,7.3,87.2,--,7.7,0.012,--,0.60,<1.0,4.5,0.04,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫三,甲,2017/11/7 上午 10:49:00,2145,38,0.5,24.3,20.5,8.2,232,--,7.7,100.6,3.4,2.3,0.007,--,1.6,<1.0,<4.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫三,甲,2017/11/7 上午 10:57:00,2145,--,17.4,24.3,18.8,8.0,235,--,7.5,94.1,--,1.5,0.008,--,1.4,<1.0,4.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫三,甲,2017/10/24 上午 10:01:00,2145,44,0.5,19.3,20.6,8.3,236,--,7.1,93.7,2.4,3.9,0.013,--,2.3,2.0,5.9,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫三,甲,2017/10/24 上午 10:01:00,2145,--,26.2,19.3,19.9,8.0,235,--,6.3,81.1,--,1.1,0.022,--,7.3,4.8,<4.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫三,甲,2017/9/19 上午 10:04:00,2145,35,0.5,28.5,24.1,8.7,244,--,7.6,106.3,4.6,0.9,0.011,--,1.0,3.0,<4.0,0.03,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫三,甲,2017/9/19 上午 10:04:00,2145,--,26.3,28.5,22.1,8.1,284,--,5.7,77.3,--,0.2,0.010,--,1.6,3.4,<4.0,0.03,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫三,甲,2017/8/8 上午 10:16:00,2145,55,0.5,25.7,24.0,8.8,231,--,9.9,139.2,1.0,11.0,0.024,--,7.8,7.1,9.0,0.04,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫三,甲,2017/8/8 上午 10:26:00,2145,--,25.2,25.7,19.4,7.9,231,--,6.2,79.2,--,3.0,0.008,--,7.5,5.2,<4.0,0.04,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫三,甲,2017/7/11 上午 10:09:00,2145,49,0.5,31.5,24.8,9.1,212,--,9.9,140.7,2.2,4.9,0.027,--,2.1,3.0,<4.0,0.05,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫三,甲,2017/7/11 上午 10:09:00,2145,--,29.3,31.5,20.7,8.3,255,--,7.7,101.4,--,0.6,0.015,--,5.2,3.0,<4.0,0.03,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫三,甲,2017/6/28 上午 10:05:00,2145,52,0.5,31.5,22.1,9.0,212,--,10.0,136.2,1.8,11.5,0.023,--,5.5,5.3,<4.0,0.02,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫三,甲,2017/6/28 上午 10:05:00,2145,--,31.0,31.5,17.5,8.3,232,--,8.0,98.6,--,0.8,0.015,--,6.8,8.0,<4.0,0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫三,甲,2017/5/9 上午 10:28:00,2145,41,0.5,23.5,19.8,8.5,267,--,9.2,118.2,1.9,2.6,0.007,--,4.1,4.4,5.5,0.02,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫三,甲,2017/5/9 上午 10:35:00,2145,--,25.2,23.5,17.0,8.0,262,--,7.6,93.0,--,0.9,0.006,--,2.5,3.0,<4.0,0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫三,甲,2017/4/20 上午 10:22:00,2145,47,0.5,20.0,18.9,8.3,283,--,8.4,106.3,1.1,3.7,0.012,--,6.8,9.3,<4.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫三,甲,2017/4/20 上午 10:22:00,2145,--,27.0,20.1,16.5,8.0,274,--,7.2,86.7,--,0.8,0.010,--,6.0,4.1,<4.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫三,甲,2017/3/2 上午 10:53:00,2145,43,0.5,18.0,15.1,8.2,256,--,8.2,96.4,1.6,1.1,0.015,--,3.9,4.0,<4.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫三,甲,2017/3/2 上午 10:53:00,2145,--,30.0,17.8,14.6,8.2,257,--,8.0,92.1,--,0.8,0.010,--,3.1,4.0,<4.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫三,甲,2017/2/9 上午 10:54:00,2145,40,0.5,15.6,15.6,8.2,263,--,8.1,96.2,3.6,3.0,0.010,--,0.95,<1.0,<4.0,0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫三,甲,2017/2/9 上午 11:08:00,2145,--,27.1,15.6,15.1,8.1,266,--,7.4,86.3,--,2.0,0.008,--,1.4,1.0,<4.0,0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫三,甲,2017/1/10 上午 10:28:00,2145,37,0.5,18.7,15.8,8.3,251,--,8.9,95.6,3.8,1.9,0.008,--,0.70,1.8,<4.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫三,甲,2017/1/10 上午 10:28:00,2145,--,30.0,18.7,15.4,8.1,250,--,8.8,93.1,--,1.3,0.005,--,1.3,1.5,<4.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/12/19 上午 10:23:00,2146,40,0.5,13.5,15.3,8.3,244,--,7.8,91.7,3.0,2.6,0.009,--,0.70,2.1,4.2,0.03,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/12/19 上午 10:23:00,2146,--,15.2,13.5,14.0,8.4,274,--,8.5,97.3,--,6.8,0.010,--,1.4,4.8,<4.0,0.04,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/12/19 上午 10:23:00,2146,--,8.1,13.5,15.5,8.3,242,--,8.0,95.4,--,9.6,0.012,--,1.0,2.4,5.4,0.05,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/11/7 上午 11:20:00,2146,47,0.5,24.6,21.0,8.4,231,--,8.5,111.8,2.8,13.2,0.013,--,1.6,1.1,9.5,0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/11/7 上午 11:38:00,2146,--,13.6,24.6,19.4,8.3,249,--,8.0,103.0,--,3.3,0.017,--,3.5,2.9,5.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/11/7 上午 11:29:00,2146,--,7.3,24.6,19.9,8.2,234,--,7.6,98.1,--,4.0,0.012,--,2.3,1.6,11.5,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/10/24 上午 10:25:00,2146,47,0.5,20.8,21.2,8.4,238,--,7.7,103.3,2.4,6.4,0.017,--,1.5,2.4,<4.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/10/24 上午 10:25:00,2146,--,13.7,20.8,20.1,8.4,244,--,7.3,95.7,--,4.0,0.010,--,4.9,6.6,<4.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/10/24 上午 10:25:00,2146,--,7.4,20.8,20.4,8.3,243,--,7.2,94.2,--,4.2,0.015,--,3.3,3.6,5.1,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/9/19 上午 10:30:00,2146,52,0.5,28.2,24.9,8.8,265,--,10.1,144.0,2.0,7.3,0.033,--,3.7,7.7,<4.0,0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/9/19 上午 10:30:00,2146,--,3.1,29.5,24.0,8.9,263,--,9.6,134.7,--,2.4,0.021,--,3.0,5.7,<4.0,0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/9/19 上午 10:30:00,2146,--,5.2,29.5,22.6,8.6,291,--,8.8,120.5,--,<0.1,0.013,--,4.7,6.2,<4.0,0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/8/8 上午 10:43:00,2146,58,0.5,25.6,24.8,8.9,239,--,10.1,143.8,0.8,13.7,0.035,--,9.3,8.4,<4.0,0.06,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/8/8 上午 11:03:00,2146,--,10.3,25.6,21.0,8.3,268,--,7.5,100.0,--,2.8,0.019,--,23,20.4,4.3,0.04,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/8/8 上午 10:52:00,2146,--,5.7,25.6,22.4,8.6,254,--,7.8,105.9,--,11.7,0.020,--,18,14.5,5.0,0.04,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/7/11 上午 10:31:00,2146,55,0.5,32.3,25.4,9.2,230,--,11.4,163.3,1.4,8.2,0.041,--,4.3,4.4,<4.0,0.05,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/7/11 上午 10:31:00,2146,--,3.8,32.3,22.4,9.0,239,--,9.0,122.6,--,7.0,0.045,--,6.9,7.0,<4.0,0.07,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/7/11 上午 10:31:00,2146,--,6.6,32.3,20.4,9.0,237,--,7.4,96.4,--,4.8,0.045,--,8.7,11.6,<4.0,0.02,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/6/28 上午 10:28:00,2146,58,0.5,32.2,22.5,9.1,216,--,11.5,156.2,1.2,25.6,0.030,--,9.1,5.7,5.7,0.02,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/6/28 上午 10:28:00,2146,--,11.0,32.2,18.2,8.3,256,--,8.1,101.1,--,2.6,0.048,--,16,25.1,<4.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/6/28 上午 10:28:00,2146,--,6.0,32.2,19.7,8.6,237,--,8.4,107.3,--,6.2,0.040,--,14,17.4,<4.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/5/9 上午 10:56:00,2146,50,0.5,23.5,20.5,8.7,277,--,10.1,131.8,1.2,7.9,0.015,--,5.7,6.4,10.0,0.03,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/5/9 上午 11:02:00,2146,--,4.7,23.5,20.0,8.7,277,--,10.1,131.2,--,6.6,0.012,--,4.5,6.0,5.0,0.04,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/5/9 上午 11:09:00,2146,--,8.4,23.5,18.5,8.3,294,--,8.5,107.0,--,1.8,0.018,--,12,14.9,5.5,0.02,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/4/20 上午 10:53:00,2146,55,0.5,23.5,19.0,8.2,296,--,8.2,105.3,0.6,5.1,0.028,--,16,13.3,<4.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/4/20 上午 10:53:00,2146,--,4.1,22.9,18.0,8.1,301,--,7.8,97.6,--,2.9,0.022,--,21,15.8,<4.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/4/20 上午 10:53:00,2146,--,7.2,22.5,17.5,8.1,305,--,7.9,97.1,--,1.5,0.030,--,55,27.7,<4.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/3/2 上午 11:25:00,2146,54,0.5,14.4,16.3,8.2,273,--,8.2,98.7,0.4,1.7,0.030,--,18,14.1,<4.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/3/2 上午 11:25:00,2146,--,2.5,14.5,15.5,8.2,275,--,8.2,97.1,--,1.5,0.022,--,22,21.1,<4.0,0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/3/2 上午 11:25:00,2146,--,4.0,14.3,15.1,8.2,276,--,8.2,95.8,--,1.5,0.025,--,21,25.8,<4.0,0.02,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/2/9 上午 11:30:00,2146,53,0.5,15.3,15.6,8.3,280,--,8.5,101.6,1.0,4.8,0.029,--,7.5,6.2,4.3,0.02,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/2/9 上午 11:43:00,2146,--,4.9,15.3,15.2,8.2,291,--,8.2,97.8,--,4.1,0.018,--,13,10.1,<4.0,0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/2/9 上午 11:55:00,2146,--,8.8,15.3,15.0,8.1,309,--,8.0,93.8,--,2.2,0.023,--,20,17.5,<4.0,0.02,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/1/10 上午 10:56:00,2146,45,0.5,18.5,16.4,8.3,250,--,8.6,92.7,2.4,2.4,0.020,--,1.4,2.7,<4.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/1/10 上午 10:56:00,2146,--,16.0,17.8,16.1,8.3,252,--,8.5,92.1,--,1.6,0.031,--,1.6,2.8,<4.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫四,甲,2017/1/10 上午 11:08:00,2146,--,8.5,17.8,16.3,8.3,252,--,8.6,93.0,--,1.2,0.020,--,1.3,3.0,<4.0,0.01,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫一,甲,2017/12/18 上午 09:58:00,2147,43,0.5,17.4,19.5,8.1,354,--,6.8,76.5,1.8,3.0,0.010,--,3.7,3.0,<4.0,0.06,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫一,甲,2017/12/18 上午 09:58:00,2147,--,40.9,17.4,19.3,8.1,357,--,6.8,76.3,--,2.3,0.019,--,5.0,4.0,<4.0,0.05,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫一,甲,2017/11/6 上午 10:31:00,2147,44,0.5,26.2,24.7,8.2,341,--,7.2,89.0,2.8,7.0,0.010,--,5.3,4.0,6.0,0.02,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫一,甲,2017/11/6 上午 10:42:00,2147,--,44.0,26.2,22.2,7.6,347,--,1.4,17.2,--,1.4,0.013,--,8.2,7.3,5.0,<0.01,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫一,甲,2017/10/23 上午 09:37:00,2147,49,0.5,29.0,25.7,8.6,309,--,7.7,97.9,1.8,16.6,0.010,--,1.9,3.6,6.8,0.03,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫一,甲,2017/10/23 上午 09:37:00,2147,--,44.5,29.0,22.3,7.8,335,--,1.2,14.0,--,0.5,0.027,--,1.3,4.2,<4.0,0.04,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫一,甲,2017/9/18 上午 09:43:00,2147,43,0.5,33.8,29.8,9.0,280,--,10.5,143.5,1.8,1.4,0.015,--,2.3,4.1,7.9,0.01,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫一,甲,2017/9/18 上午 09:43:00,2147,--,47.0,33.8,22.9,7.8,328,--,1.9,22.9,--,0.6,0.036,--,4.2,4.4,<4.0,<0.01,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫一,甲,2017/8/2 上午 10:32:00,2147,53,0.5,30.2,26.8,8.9,283,--,11.0,143.4,1.2,13.1,0.019,--,7.2,6.7,6.0,0.06,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫一,甲,2017/8/2 上午 10:43:00,2147,--,48.4,30.2,22.2,7.9,332,--,1.8,21.2,--,9.5,0.019,--,6.5,5.4,4.0,0.04,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫一,甲,2017/7/10 上午 09:40:00,2147,54,0.5,33.5,29.2,9.4,242,--,11.7,157.9,1.0,11.4,0.021,--,4.2,7.5,7.3,0.02,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫一,甲,2017/7/10 上午 09:40:00,2147,--,48.8,33.5,22.5,7.8,312,--,6.3,74.8,--,0.7,0.031,--,4.2,4.2,4.5,<0.01,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫一,甲,2017/6/12 上午 09:38:00,2147,56,0.5,31.0,30.0,9.5,258,--,14.8,205.0,0.9,31.5,0.014,--,5.1,8.0,6.6,0.02,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫一,甲,2017/6/12 上午 09:38:00,2147,--,49.0,31.0,21.6,7.8,347,--,5.6,65.2,--,0.7,0.008,--,2.8,1.8,<4.0,0.02,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫一,甲,2017/5/8 上午 10:09:00,2147,41,0.5,29.7,28.3,8.8,330,--,10.1,133.2,2.8,3.2,0.009,--,2.0,2.5,9.0,0.02,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫一,甲,2017/5/8 上午 10:23:00,2147,--,43.8,29.7,19.0,7.8,354,--,4.9,54.9,--,0.6,0.015,--,5.9,6.8,4.5,<0.01,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫一,甲,2017/4/19 上午 09:45:00,2147,47,0.5,28.6,26.7,8.9,311,--,9.3,120.0,1.8,2.9,0.020,--,2.0,3.7,5.4,<0.01,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫一,甲,2017/4/19 上午 09:45:00,2147,--,36.3,28.4,21.3,7.9,358,--,5.2,61.3,--,0.3,0.022,--,3.2,2.4,<4.0,<0.01,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫一,甲,2017/3/1 上午 10:07:00,2147,43,0.5,24.9,19.9,8.2,329,--,7.6,86.5,3.0,2.1,0.020,--,1.2,1.4,5.8,0.08,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫一,甲,2017/3/1 上午 10:07:00,2147,--,33.7,24.8,19.0,8.2,337,--,7.1,78.8,--,0.6,0.020,--,4.3,7.4,4.9,0.05,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫一,甲,2017/2/7 上午 10:50:00,2147,45,0.5,24.7,20.9,8.4,349,--,9.1,104.0,3.0,3.5,0.019,--,1.8,1.7,8.9,0.04,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫一,甲,2017/2/7 上午 11:06:00,2147,--,36.1,24.7,20.3,8.1,358,--,6.8,77.0,--,1.3,0.012,--,5.5,5.1,<4.0,0.04,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫一,甲,2017/1/9 上午 09:52:00,2147,37,0.5,24.5,21.7,8.6,329,--,9.8,114.9,2.9,2.2,0.005,--,1.0,2.2,<4.0,0.02,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫一,甲,2017/1/9 上午 09:52:00,2147,--,40.9,24.8,21.1,8.0,342,--,6.7,77.5,--,0.4,0.030,--,8.2,14.6,<4.0,<0.01,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫二,甲,2017/12/18 上午 09:25:00,2148,43,0.5,17.5,19.7,8.0,353,--,6.4,71.9,3.0,2.3,0.018,--,2.0,4.6,<4.0,0.02,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫二,甲,2017/12/18 上午 09:25:00,2148,--,58.5,17.5,19.6,8.1,367,--,5.8,65.3,--,1.8,0.017,--,1.6,4.0,<4.0,0.02,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫二,甲,2017/11/6 上午 10:00:00,2148,42,0.5,26.0,25.2,8.2,341,--,6.5,81.4,3.0,6.3,0.008,--,4.6,3.8,8.5,0.03,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫二,甲,2017/11/6 上午 10:12:00,2148,--,61.8,26.0,19.2,7.6,373,--,0.6,6.8,--,0.3,0.029,--,2.3,1.5,10.3,0.01,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫二,甲,2017/10/23 上午 09:20:00,2148,47,0.5,28.7,25.5,8.6,307,--,7.1,90.4,2.0,13.6,0.008,--,2.0,2.2,<4.0,0.02,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫二,甲,2017/10/23 上午 09:20:00,2148,--,63.2,28.7,19.9,7.7,325,--,0.5,6.1,--,0.6,0.026,--,0.70,1.2,<4.0,0.07,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫二,甲,2017/9/18 上午 09:23:00,2148,46,0.5,33.5,29.4,9.0,278,--,10.6,143.6,1.8,2.8,0.017,--,2.7,4.4,7.3,0.02,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫二,甲,2017/9/18 上午 09:23:00,2148,--,66.0,33.5,22.6,7.8,334,--,3.0,32.3,--,<0.1,0.023,--,1.9,2.4,<4.0,0.01,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫二,甲,2017/8/2 上午 09:59:00,2148,50,0.5,29.5,26.6,8.8,290,--,7.7,99.7,1.4,10.4,0.012,--,4.7,4.8,4.5,0.02,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫二,甲,2017/8/2 上午 10:10:00,2148,--,65.6,29.5,21.0,7.5,374,--,1.2,13.4,--,1.5,0.028,--,2.0,2.0,<4.0,0.09,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫二,甲,2017/7/10 上午 09:18:00,2148,50,0.5,31.0,28.1,9.2,241,--,11.0,146.8,1.4,9.4,0.015,--,3.7,5.2,7.6,0.02,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫二,甲,2017/7/10 上午 09:18:00,2148,--,67.0,31.0,22.0,7.8,336,--,3.6,42.3,--,0.3,0.045,--,3.0,1.7,<4.0,0.02,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫二,甲,2017/6/12 上午 09:15:00,2148,51,0.5,29.1,29.2,9.4,259,--,14.1,190.3,0.9,23.2,0.006,--,6.9,8.6,6.2,0.03,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫二,甲,2017/6/12 上午 09:17:00,2148,--,67.0,29.5,21.3,7.8,345,--,5.4,63.3,--,0.8,0.014,--,2.6,1.4,4.2,<0.01,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫二,甲,2017/5/8 上午 09:38:00,2148,41,0.5,29.2,27.0,8.8,329,--,9.7,126.0,2.8,3.2,0.009,--,2.2,2.2,7.0,0.01,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫二,甲,2017/5/8 上午 09:49:00,2148,--,61.9,29.2,18.9,7.8,360,--,4.1,47.0,--,0.3,0.013,--,4.2,3.4,4.0,0.01,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫二,甲,2017/4/19 上午 09:22:00,2148,44,0.5,27.8,26.3,8.8,316,--,8.5,109.0,1.9,2.2,0.015,--,1.7,1.6,<4.0,<0.01,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫二,甲,2017/4/19 上午 09:22:00,2148,--,54.0,28.5,20.4,8.0,347,--,3.9,45.3,--,0.2,0.015,--,3.5,3.8,<4.0,<0.01,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫二,甲,2017/3/1 上午 09:46:00,2148,41,0.5,23.9,19.6,8.1,332,--,7.9,88.1,3.2,2.1,0.015,--,1.0,1.0,<4.0,0.02,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫二,甲,2017/3/1 上午 09:46:00,2148,--,52.5,23.5,19.0,8.1,339,--,7.4,81.2,--,0.9,0.018,--,5.3,7.2,6.4,0.03,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫二,甲,2017/2/7 上午 10:16:00,2148,42,0.5,21.3,20.3,8.4,348,--,9.3,105.6,3.2,2.9,0.014,--,1.3,1.4,4.8,0.02,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫二,甲,2017/2/7 上午 10:28:00,2148,--,54.9,21.3,19.9,7.8,350,--,0.9,10.1,--,0.6,0.013,--,3.8,4.0,4.3,0.02,--,--,--,--,--,--,--
鯉魚潭水庫,苗栗縣,鯉魚潭水庫二,甲,2017/1/9 上午 09:30:00,2148,39,0.5,24.2,21.0,8.4,339,--,9.6,111.8,2.8,4.4,0.005,--,1.3,1.6,4.9,0.03,--,--,--,--,--,--,--
