採樣分區,縣市,測站名稱,水體分類等級,採樣日期,測站編號,卡爾森指數,採樣深度,氣溫,水溫,酸鹼值,導電度,溶氧(滴定法),溶氧(電極法),溶氧飽和度,透明度,葉綠素a,總磷,正磷酸鹽,濁度,懸浮固體,化學需氧量,氨氮,總硬度,總鹼度,硝酸鹽氮,亞硝酸鹽氮,總有機碳,有機氮,總凱氏氮,備註
,,,,,,,m,℃,℃,　,μmho/cm25℃,mg/L,mg/L,%,m,μg/L,mg/L,mg/L,NTU,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L
石門水庫,桃園市,石門水庫二,甲,2019/5/3 上午 10:11:00,2097,52,0.5,23.3,23.6,8.96,215,--,9.2,112.6,2.0,8.0,0.037,--,2.0,2.2,5.3,0.04,--,--,--,--,0.81,--,--
石門水庫,桃園市,石門水庫二,甲,2019/4/10 上午 09:56:00,2097,46,0.5,27.5,23.2,8.70,228,--,9.6,114.6,2.2,4.7,0.017,--,1.7,2.0,<4.0,0.01,--,--,--,--,0.78,--,--
石門水庫,桃園市,石門水庫二,甲,2019/3/8 上午 10:03:00,2097,49,0.5,13.8,18.4,8.12,234,--,8.2,89.5,1.4,2.9,0.026,--,2.8,4.2,<4.0,0.04,--,--,--,--,0.70,--,--
石門水庫,桃園市,石門水庫二,甲,2019/2/15 上午 10:39:00,2097,38,0.5,21.0,18.9,8.22,218,--,9.5,105.2,4.4,0.5,0.025,--,1.5,<1.0,7.2,0.05,--,--,--,--,0.63,--,--
石門水庫,桃園市,石門水庫二,甲,2019/1/2 上午 10:06:00,2097,46,0.5,16.6,19.1,7.95,212,--,8.1,89.6,2.0,1.7,0.028,--,2.3,2.0,<4.0,0.04,--,--,--,--,0.63,--,--
石門水庫,桃園市,石門水庫三,甲,2019/12/5 上午 09:51:00,2098,41,0.5,17.0,20.1,8.06,262,--,7.7,86.0,2.4,1.3,0.013,--,1.2,2.6,4.8,<0.01,--,--,--,--,0.56,--,--
石門水庫,桃園市,石門水庫三,甲,2019/11/1 上午 10:07:00,2098,45,0.5,28.1,23.7,8.09,181,--,8.2,99.7,2.0,5.1,0.011,--,2.2,2.2,4.4,0.03,--,--,--,--,0.97,--,--
石門水庫,桃園市,石門水庫三,甲,2019/10/4 上午 09:54:00,2098,49,0.5,28.8,25.8,8.53,183,--,8.5,107.8,1.0,3.6,0.016,--,3.2,2.8,6.4,0.03,--,--,--,--,0.93,--,--
石門水庫,桃園市,石門水庫三,甲,2019/9/5 上午 10:40:00,2098,47,0.5,27.1,28.7,8.90,184,--,8.4,111.9,1.4,1.8,0.024,--,1.6,1.8,8.6,<0.01,--,--,--,--,1.24,--,--
石門水庫,桃園市,石門水庫三,甲,2019/8/6 上午 10:16:00,2098,46,0.5,32.8,31.1,9.12,181,--,9.8,136.0,1.8,3.2,0.017,--,3.0,3.8,<4.0,0.06,--,--,--,--,1.46,--,--
石門水庫,桃園市,石門水庫三,甲,2019/7/11 上午 10:10:00,2098,46,0.5,30.9,29.0,9.20,183,--,9.5,127.5,2.3,5.2,0.015,--,1.7,1.0,7.4,0.03,--,--,--,--,1.35,--,--
石門水庫,桃園市,石門水庫三,甲,2019/6/4 下午 12:10:00,2098,47,0.5,25.4,25.5,9.05,204,--,9.8,122.7,2.2,1.7,0.041,--,1.4,2.2,6.6,0.02,--,--,--,--,1.04,--,--
石門水庫,桃園市,石門水庫三,甲,2019/5/3 上午 09:55:00,2098,52,0.5,22.9,23.6,8.94,218,--,9.3,112.3,2.2,6.4,0.040,--,2.2,2.0,7.8,0.03,--,--,--,--,0.81,--,--
石門水庫,桃園市,石門水庫三,甲,2019/4/10 上午 09:48:00,2098,49,0.5,27.1,22.9,8.67,228,--,9.8,117.2,2.0,3.3,0.035,--,1.8,2.0,<4.0,0.02,--,--,--,--,0.69,--,--
石門水庫,桃園市,石門水庫三,甲,2019/3/8 上午 09:53:00,2098,46,0.5,13.7,18.4,8.11,240,--,8.5,92.3,1.9,2.4,0.021,--,2.5,2.4,<4.0,0.03,--,--,--,--,0.69,--,--
石門水庫,桃園市,石門水庫三,甲,2019/2/15 上午 10:29:00,2098,41,0.5,20.7,18.8,8.18,222,--,9.3,102.2,3.0,1.7,0.015,--,1.9,1.6,5.4,0.02,--,--,--,--,0.92,--,--
石門水庫,桃園市,石門水庫三,甲,2019/1/2 上午 09:56:00,2098,46,0.5,16.8,19.1,7.89,213,--,8.1,89.1,1.8,1.2,0.030,--,1.1,2.0,<4.0,0.03,--,--,--,--,0.56,--,--
石門水庫,桃園市,石門水庫四,甲,2019/12/5 上午 09:40:00,2099,42,0.5,16.9,20.2,8.06,203,--,7.7,87.3,2.0,1.5,0.013,--,1.1,2.5,4.1,<0.01,--,--,--,--,0.70,--,--
石門水庫,桃園市,石門水庫四,甲,2019/11/1 上午 09:53:00,2099,49,0.5,27.8,23.7,8.14,179,--,8.4,102.2,1.8,3.9,0.027,--,2.1,1.8,4.9,0.02,--,--,--,--,1.13,--,--
石門水庫,桃園市,石門水庫四,甲,2019/10/4 上午 09:41:00,2099,47,0.5,29.0,25.8,8.60,184,--,8.5,107.7,1.2,3.6,0.013,--,2.8,3.2,5.5,0.01,--,--,--,--,0.92,--,--
石門水庫,桃園市,石門水庫四,甲,2019/9/5 上午 10:29:00,2099,47,0.5,27.3,28.8,8.90,183,--,8.9,119.9,1.2,2.0,0.017,--,1.4,2.0,8.5,<0.01,--,--,--,--,1.19,--,--
石門水庫,桃園市,石門水庫四,甲,2019/8/6 上午 10:01:00,2099,44,0.5,32.6,31.1,9.14,183,--,9.7,135.7,1.6,3.7,0.008,--,3.0,5.7,<4.0,0.04,--,--,--,--,1.52,--,--
石門水庫,桃園市,石門水庫四,甲,2019/7/11 上午 09:56:00,2099,43,0.5,30.8,28.8,9.16,187,--,9.6,128.6,2.2,5.0,0.008,--,1.8,1.0,7.0,0.06,--,--,--,--,1.42,--,--
石門水庫,桃園市,石門水庫四,甲,2019/6/4 下午 12:00:00,2099,49,0.5,25.8,25.5,8.98,206,--,9.8,123.1,2.2,2.6,0.042,--,1.7,1.6,6.4,0.02,--,--,--,--,1.09,--,--
石門水庫,桃園市,石門水庫四,甲,2019/5/3 上午 09:41:00,2099,51,0.5,22.4,23.6,8.89,220,--,9.1,110.1,2.2,5.5,0.043,--,1.8,2.6,7.5,0.04,--,--,--,--,0.73,--,--
石門水庫,桃園市,石門水庫四,甲,2019/4/10 上午 09:36:00,2099,50,0.5,26.5,22.8,8.68,228,--,9.8,117.5,2.2,4.9,0.035,--,1.9,2.1,6.9,<0.01,--,--,--,--,0.78,--,--
石門水庫,桃園市,石門水庫四,甲,2019/3/8 上午 09:42:00,2099,47,0.5,13.4,18.5,8.09,238,--,8.4,92.2,1.4,2.3,0.018,--,3.1,3.6,4.5,0.02,--,--,--,--,0.76,--,--
石門水庫,桃園市,石門水庫四,甲,2019/2/15 上午 10:17:00,2099,40,0.5,23.3,18.7,8.16,222,--,9.3,101.5,3.4,1.4,0.016,--,2.0,1.8,7.9,0.02,--,--,--,--,0.77,--,--
石門水庫,桃園市,石門水庫四,甲,2019/1/2 上午 09:46:00,2099,44,0.5,17.1,19.2,7.94,212,--,8.2,90.6,2.0,1.8,0.018,--,1.8,1.5,<4.0,0.02,--,--,--,--,0.61,--,--
石門水庫,桃園市,石門水庫五,甲,2019/12/5 上午 09:19:00,2100,44,0.5,17.2,20.2,8.06,202,--,7.9,88.2,1.4,1.4,0.015,--,1.4,2.4,5.8,0.01,--,--,--,--,0.57,--,--
石門水庫,桃園市,石門水庫五,甲,2019/11/1 上午 09:37:00,2100,50,0.5,27.4,23.7,8.30,189,--,8.4,101.7,2.0,5.1,0.032,--,1.7,2.5,4.4,0.04,--,--,--,--,0.96,--,--
石門水庫,桃園市,石門水庫五,甲,2019/10/4 上午 09:27:00,2100,51,0.5,28.9,25.8,8.56,185,--,8.5,107.2,0.8,2.1,0.027,--,3.5,3.6,5.7,<0.01,--,--,--,--,0.86,--,--
石門水庫,桃園市,石門水庫五,甲,2019/9/5 上午 10:12:00,2100,48,0.5,26.4,28.7,8.97,182,--,8.6,116.6,1.8,2.5,0.030,--,1.5,1.8,8.3,<0.01,--,--,--,--,1.81,--,--
石門水庫,桃園市,石門水庫五,甲,2019/8/6 上午 09:46:00,2100,51,0.5,32.4,31.0,9.08,183,--,9.9,139.4,1.6,7.3,0.025,--,2.3,3.3,4.1,0.03,--,--,--,--,1.60,--,--
石門水庫,桃園市,石門水庫五,甲,2019/7/11 上午 09:39:00,2100,49,0.5,30.6,28.9,9.14,187,--,9.7,130.4,2.0,7.1,0.021,--,1.9,1.0,9.2,0.06,--,--,--,--,1.50,--,--
石門水庫,桃園市,石門水庫五,甲,2019/6/4 上午 11:30:00,2100,47,0.5,26.1,25.6,8.98,206,--,10.2,128.9,2.4,1.9,0.037,--,2.0,2.4,9.0,0.02,--,--,--,--,1.14,--,--
石門水庫,桃園市,石門水庫五,甲,2019/5/3 上午 09:26:00,2100,49,0.5,22.0,23.8,8.80,225,--,8.8,107.2,2.4,5.0,0.030,--,2.0,2.5,7.8,0.03,--,--,--,--,0.72,--,--
石門水庫,桃園市,石門水庫五,甲,2019/4/10 上午 09:23:00,2100,48,0.5,25.9,23.1,8.62,231,--,9.3,112.2,2.2,2.5,0.036,--,2.0,1.8,<4.0,0.03,--,--,--,--,0.75,--,--
石門水庫,桃園市,石門水庫五,甲,2019/3/8 上午 09:25:00,2100,46,0.5,15.2,18.5,7.88,245,--,8.0,87.7,1.3,2.2,0.016,--,3.1,4.6,4.4,0.04,--,--,--,--,0.78,--,--
石門水庫,桃園市,石門水庫五,甲,2019/2/15 上午 10:03:00,2100,41,0.5,19.3,18.7,8.10,224,--,9.0,98.7,2.8,2.1,0.013,--,1.8,2.2,6.9,0.03,--,--,--,--,0.74,--,--
石門水庫,桃園市,石門水庫五,甲,2019/1/2 上午 09:33:00,2100,44,0.5,18.6,19.2,7.95,212,--,8.0,88.4,2.0,1.9,0.016,--,1.5,1.9,<4.0,0.01,--,--,--,--,0.56,--,--
寶山水庫,新竹縣,寶山水庫一,甲,2019/12/9 上午 09:15:00,2101,45,0.5,17.8,17.3,8.00,296,--,9.1,95.9,2.0,2.7,0.017,--,3.6,4.6,5.2,0.01,--,--,--,--,0.87,--,--
寶山水庫,新竹縣,寶山水庫一,甲,2019/11/18 上午 08:59:00,2101,52,0.5,24.3,22.0,8.22,290,--,8.8,103.5,1.8,5.1,0.038,--,2.3,3.3,5.6,0.06,--,--,--,--,1.13,--,--
寶山水庫,新竹縣,寶山水庫一,甲,2019/10/18 上午 10:17:00,2101,38,0.5,31.8,24.9,8.44,344,--,7.5,91.5,2.0,4.4,0.003,--,2.2,3.6,5.1,0.03,--,--,--,--,1.09,--,--
寶山水庫,新竹縣,寶山水庫一,甲,2019/9/9 上午 09:01:00,2101,49,0.5,31.6,29.8,9.05,247,--,11.2,150.3,1.8,4.4,0.024,--,4.0,3.9,9.4,0.02,--,--,--,--,1.48,--,--
寶山水庫,新竹縣,寶山水庫一,甲,2019/8/7 上午 09:14:00,2101,51,0.5,32.8,30.4,9.08,354,--,11.5,154.8,1.2,11.6,0.013,--,4.5,4.5,8.7,0.01,--,--,--,--,1.36,--,--
寶山水庫,新竹縣,寶山水庫一,甲,2019/7/10 上午 09:10:00,2101,55,0.5,31.2,28.8,9.08,229,--,9.9,131.5,1.2,12.6,0.026,--,4.4,2.6,9.1,0.03,--,--,--,--,1.51,--,--
寶山水庫,新竹縣,寶山水庫一,甲,2019/6/13 上午 09:23:00,2101,48,0.5,25.9,26.1,8.64,252,--,8.0,101.0,1.8,2.2,0.029,--,5.5,4.6,<4.0,0.03,--,--,--,--,1.50,--,--
寶山水庫,新竹縣,寶山水庫一,甲,2019/5/9 上午 08:55:00,2101,47,0.5,23.2,22.3,8.52,272,--,8.8,102.4,1.6,11.5,0.007,--,2.1,2.8,7.0,0.07,--,--,--,--,1.27,--,--
寶山水庫,新竹縣,寶山水庫一,甲,2019/4/11 上午 09:10:00,2101,49,0.5,25.3,23.0,8.57,371,--,8.5,100.7,1.6,3.7,0.024,--,1.9,2.8,<4.0,0.02,--,--,--,--,0.90,--,--
寶山水庫,新竹縣,寶山水庫一,甲,2019/3/20 上午 08:55:00,2101,39,0.5,21.5,19.9,8.42,324,--,8.5,93.6,1.6,0.9,0.008,--,2.4,3.0,<4.0,0.04,--,--,--,--,0.46,--,--
寶山水庫,新竹縣,寶山水庫一,甲,2019/2/15 上午 12:00:00,2101,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,因故無法採樣
寶山水庫,新竹縣,寶山水庫一,甲,2019/1/4 上午 09:04:00,2101,48,0.5,22.1,18.1,8.17,363,--,8.8,94.4,3.0,5.2,0.027,--,3.6,3.6,7.4,0.02,--,--,--,--,0.62,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2019/12/9 上午 09:31:00,2102,47,0.5,18.7,17.6,7.99,294,--,8.6,91.5,1.4,1.7,0.025,--,4.3,5.6,9.1,0.01,--,--,--,--,0.77,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2019/11/18 上午 09:14:00,2102,51,0.5,25.0,22.0,8.32,280,--,9.1,105.7,2.0,7.5,0.026,--,2.8,3.4,<4.0,0.02,--,--,--,--,1.07,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2019/10/18 上午 10:34:00,2102,41,0.5,32.0,25.0,8.32,264,--,6.7,82.9,1.8,4.4,0.005,--,2.2,3.4,4.7,0.01,--,--,--,--,1.11,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2019/9/9 上午 09:15:00,2102,54,0.5,32.4,29.8,9.10,221,--,11.7,157.6,1.8,12.3,0.034,--,3.3,3.6,7.5,0.01,--,--,--,--,1.90,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2019/8/7 上午 09:28:00,2102,55,0.5,33.5,30.6,9.13,227,--,11.0,150.5,1.2,12.3,0.027,--,5.6,4.6,8.2,0.05,--,--,--,--,1.55,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2019/7/10 上午 09:26:00,2102,52,0.5,31.6,28.3,9.02,230,--,9.6,126.7,1.2,11.4,0.017,--,3.9,3.0,9.6,0.03,--,--,--,--,2.18,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2019/6/13 上午 09:38:00,2102,49,0.5,26.2,26.2,8.79,252,--,8.5,106.2,1.4,1.8,0.033,--,3.2,3.5,<4.0,0.03,--,--,--,--,1.49,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2019/5/9 上午 09:10:00,2102,48,0.5,23.4,22.4,8.61,276,--,8.8,103.5,1.8,14.5,0.009,--,2.1,2.5,9.8,0.02,--,--,--,--,1.26,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2019/4/11 上午 09:25:00,2102,53,0.5,26.1,24.5,8.75,305,--,9.8,122.2,1.8,11.2,0.030,--,2.1,3.2,<4.0,0.02,--,--,--,--,1.01,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2019/3/20 上午 09:10:00,2102,51,0.5,21.8,20.0,8.62,308,--,10.3,115.8,1.6,6.6,0.023,--,2.9,3.2,8.7,0.04,--,--,--,--,0.90,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2019/2/15 上午 12:00:00,2102,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,因故無法採樣
寶山水庫,新竹縣,寶山水庫二,甲,2019/1/4 上午 09:22:00,2102,51,0.5,22.3,17.9,8.15,323,--,8.9,93.5,2.0,10.3,0.025,--,2.8,3.3,8.2,0.02,--,--,--,--,0.82,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2019/12/9 上午 09:47:00,2103,47,0.5,19.5,17.4,8.06,285,--,9.3,97.9,1.8,2.8,0.020,--,3.5,4.0,7.1,0.02,--,--,--,--,0.98,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2019/11/18 上午 09:30:00,2103,51,0.5,24.8,22.2,8.38,276,--,7.2,84.1,1.8,5.9,0.031,--,2.9,2.8,<4.0,0.03,--,--,--,--,1.10,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2019/10/18 上午 10:48:00,2103,45,0.5,32.1,25.0,8.34,262,--,7.5,91.7,1.8,6.1,0.008,--,2.3,3.6,6.5,<0.01,--,--,--,--,1.32,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2019/9/9 上午 09:33:00,2103,49,0.5,33.5,30.2,8.90,225,--,10.3,139.6,1.6,5.6,0.020,--,3.9,3.2,8.7,<0.01,--,--,--,--,1.72,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2019/8/7 上午 09:41:00,2103,47,0.5,34.2,31.4,9.09,227,--,11.1,154.8,1.2,5.4,0.010,--,4.3,5.0,7.2,0.03,--,--,--,--,1.42,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2019/7/10 上午 09:41:00,2103,56,0.5,32.0,28.4,9.08,226,--,9.7,127.1,1.2,15.4,0.031,--,3.6,4.2,9.3,0.04,--,--,--,--,1.90,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2019/6/13 上午 09:53:00,2103,48,0.5,26.4,26.3,8.68,247,--,8.5,107.5,1.4,1.4,0.031,--,4.9,3.0,5.3,0.04,--,--,--,--,1.44,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2019/5/9 上午 09:24:00,2103,54,0.5,23.5,22.6,8.22,280,--,8.1,95.3,1.6,14.3,0.027,--,2.2,2.7,9.2,<0.01,--,--,--,--,1.36,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2019/4/11 上午 09:39:00,2103,53,0.5,26.7,25.2,8.82,302,--,10.5,129.6,1.6,8.1,0.030,--,2.2,3.5,8.7,0.02,--,--,--,--,1.09,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2019/3/20 上午 09:25:00,2103,53,0.5,23.5,20.3,8.53,306,--,10.3,114.6,1.4,8.3,0.027,--,3.2,3.4,9.3,0.03,--,--,--,--,1.19,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2019/2/15 上午 12:00:00,2103,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,因故無法採樣
寶山水庫,新竹縣,寶山水庫三,甲,2019/1/4 上午 09:36:00,2103,49,0.5,22.6,18.0,8.35,317,--,9.5,100.3,1.8,5.7,0.022,--,2.9,3.2,7.0,0.02,--,--,--,--,0.95,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/12/9 上午 10:05:00,2104,45,0.5,20.1,17.6,8.02,292,--,8.8,93.2,1.8,1.9,0.019,--,3.9,4.4,<4.0,<0.01,--,--,--,--,0.82,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/12/9 上午 10:05:00,2104,--,18.5,20.2,17.0,7.94,307,--,6.8,70.9,--,2.8,0.031,--,13,15.1,9.8,0.02,--,--,--,--,0.90,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/12/9 上午 10:05:00,2104,--,9.8,20.2,17.4,7.98,295,--,7.9,82.7,--,2.6,0.019,--,4.8,5.6,9.4,0.01,--,--,--,--,0.87,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/11/18 上午 10:02:00,2104,51,0.5,25.2,22.4,8.44,277,--,7.8,89.1,1.6,5.0,0.028,--,2.9,2.6,<4.0,0.01,--,--,--,--,1.02,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/11/18 上午 10:02:00,2104,--,18.1,25.3,22.1,7.97,288,--,4.1,48.1,--,4.4,0.045,--,10,15.5,8.8,0.07,--,--,--,--,0.95,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/11/18 上午 10:02:00,2104,--,9.6,25.2,22.3,8.04,284,--,4.6,53.8,--,6.2,0.036,--,5.3,10.2,7.8,0.05,--,--,--,--,0.96,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/10/18 上午 11:01:00,2104,42,0.5,32.3,25.0,8.34,264,--,7.3,89.7,1.8,2.3,0.009,--,2.3,3.2,6.3,0.03,--,--,--,--,1.14,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/10/18 上午 11:10:00,2104,--,10.1,32.3,25.0,8.38,260,--,7.4,89.8,--,4.3,0.004,--,2.0,3.4,5.5,0.04,--,--,--,--,1.23,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/10/18 上午 11:21:00,2104,--,19.2,32.4,24.5,8.24,266,--,6.8,82.4,--,2.0,0.003,--,2.8,4.4,7.9,0.02,--,--,--,--,1.08,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/9/9 上午 09:48:00,2104,50,0.5,34.7,30.2,9.15,220,--,11.7,158.3,1.8,4.1,0.032,--,3.3,3.1,8.2,<0.01,--,--,--,--,1.72,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/9/9 上午 09:55:00,2104,--,10.1,34.9,27.8,8.03,244,--,6.0,78.0,--,1.3,0.020,--,2.7,1.5,4.6,0.02,--,--,--,--,1.02,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/9/9 上午 10:02:00,2104,--,19.2,35.0,27.1,7.72,249,--,0.6,7.5,--,0.3,0.037,--,2.0,1.0,5.0,0.06,--,--,--,--,1.08,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/8/7 上午 09:51:00,2104,51,0.5,34.8,31.0,9.16,222,--,10.9,150.5,1.2,6.9,0.017,--,3.8,4.0,8.1,0.03,--,--,--,--,1.33,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/8/7 上午 09:51:00,2104,--,18.4,34.8,26.8,7.79,268,--,0.4,4.7,--,3.3,0.042,--,2.9,2.5,5.4,0.06,--,--,--,--,1.19,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/8/7 上午 09:51:00,2104,--,9.7,34.8,30.2,8.88,242,--,10.4,141.5,--,8.2,0.043,--,3.1,4.4,6.7,0.02,--,--,--,--,1.27,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/7/10 上午 09:52:00,2104,55,0.5,32.3,28.1,9.04,230,--,9.6,125.3,1.2,12.6,0.030,--,3.5,2.6,9.0,0.04,--,--,--,--,1.50,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/7/10 上午 09:52:00,2104,--,18.4,32.6,26.9,8.34,245,--,6.8,86.9,--,9.5,0.045,--,2.2,9.0,5.3,0.05,--,--,--,--,1.21,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/7/10 上午 09:52:00,2104,--,9.7,32.4,28.0,8.48,241,--,8.9,116.0,--,8.3,0.039,--,2.0,2.8,6.3,0.03,--,--,--,--,1.24,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/6/13 上午 10:06:00,2104,49,0.5,26.6,26.2,8.88,248,--,9.0,113.7,1.4,1.7,0.033,--,3.5,3.3,6.3,0.03,--,--,--,--,1.42,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/6/13 上午 10:06:00,2104,--,18.5,26.7,21.6,7.45,290,--,0.8,9.6,--,1.1,0.027,--,3.0,3.8,7.2,0.02,--,--,--,--,1.15,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/6/13 上午 10:06:00,2104,--,9.8,26.7,24.8,8.44,256,--,5.3,65.9,--,1.4,0.037,--,3.6,4.1,4.1,0.04,--,--,--,--,1.34,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/5/9 上午 09:36:00,2104,51,0.5,23.2,22.5,8.68,276,--,9.1,107.3,1.8,11.9,0.019,--,1.9,2.8,9.4,<0.01,--,--,--,--,1.38,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/5/9 上午 09:36:00,2104,--,18.3,23.2,18.9,7.56,293,--,0.2,2.7,--,6.5,0.013,--,1.6,3.6,5.3,0.04,--,--,--,--,1.03,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/5/9 上午 09:36:00,2104,--,9.6,23.2,21.2,8.17,274,--,7.3,84.2,--,6.6,0.008,--,2.2,2.6,6.9,0.02,--,--,--,--,1.40,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/4/11 上午 09:51:00,2104,52,0.5,27.1,24.7,8.87,304,--,10.4,128.0,1.8,7.4,0.031,--,1.9,2.7,<4.0,0.03,--,--,--,--,1.10,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/4/11 上午 10:09:00,2104,--,17.0,26.1,17.9,7.34,299,--,3.0,32.5,--,1.8,0.043,--,4.7,4.2,4.9,<0.01,--,--,--,--,0.78,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/4/11 上午 10:00:00,2104,--,9.0,26.9,19.8,7.91,308,--,7.8,88.2,--,10.3,0.040,--,2.2,3.5,<4.0,0.03,--,--,--,--,0.81,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/3/20 上午 09:37:00,2104,50,0.5,24.2,20.4,8.68,304,--,10.7,119.8,1.6,6.8,0.020,--,3.6,3.4,9.4,0.07,--,--,--,--,1.00,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/3/20 上午 09:54:00,2104,--,11.3,24.2,17.6,7.53,293,--,6.2,65.4,--,5.2,0.017,--,12,10.4,<4.0,0.01,--,--,--,--,0.80,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/3/20 上午 09:46:00,2104,--,6.2,24.2,18.4,7.59,296,--,6.3,68.2,--,14.2,0.014,--,7.0,6.2,9.2,0.03,--,--,--,--,0.96,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/2/15 上午 12:00:00,2104,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,因故無法採樣
寶山水庫,新竹縣,寶山水庫四,甲,2019/2/15 上午 12:00:00,2104,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,因故無法採樣
寶山水庫,新竹縣,寶山水庫四,甲,2019/2/15 上午 12:00:00,2104,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,因故無法採樣
寶山水庫,新竹縣,寶山水庫四,甲,2019/1/4 上午 09:48:00,2104,54,0.5,22.8,18.1,8.09,334,--,9.4,99.8,1.8,11.6,0.035,--,2.6,3.8,8.2,0.02,--,--,--,--,0.91,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/1/4 上午 09:48:00,2104,--,17.1,22.8,17.4,8.18,334,--,8.9,92.5,--,3.8,0.016,--,3.1,4.4,6.8,0.04,--,--,--,--,0.76,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2019/1/4 上午 09:48:00,2104,--,9.0,22.8,17.8,8.11,323,--,9.2,95.1,--,4.1,0.033,--,3.1,3.4,7.8,0.04,--,--,--,--,0.89,--,--
太湖,金門縣,太湖,－,2019/11/19 上午 11:35:00,2105,68,0.5,21.3,20.4,8.77,506,--,9.0,100.1,0.6,75.2,0.065,--,24,23.8,66.4,0.03,--,--,--,--,--,--,--
太湖,金門縣,太湖,－,2019/8/13 上午 11:40:00,2105,69,0.5,35.7,32.0,9.14,403,--,10.2,141.1,0.4,62.4,0.055,--,16,10.5,49.1,0.02,--,--,--,--,--,--,--
太湖,金門縣,太湖,－,2019/5/14 上午 11:35:00,2105,70,0.5,31.8,27.6,9.12,373,--,17.0,217.0,0.4,108,0.047,--,30,27.7,59.0,0.01,--,--,--,--,--,--,--
太湖,金門縣,太湖,－,2019/1/14 下午 12:05:00,2105,73,0.5,17.1,17.0,8.62,434,--,10.3,106.0,0.4,97.8,0.099,--,31,35.5,58.6,0.02,--,--,--,--,--,--,--
